no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz
30,2021,4040,0,0,0,43,36,50,34,34,34,1,0,0,54,10,3,0,0,2,1,1,6.56
30,2022,4040,0,0,0,49,42,56,34,34,35,1,0,0,69,10,5,0,0,2,1,1,11.269
30,2023,4040,0,0,0,0,0,0,36,47,24,1,0,0,0,10,117,0,3,2,1,1,358.939
31,2020,,0,0,0,12,0,24,12,10,13,,,,13,10,0,0,0,2,1,1,0.72
31,2021,,0,0,0,23,14,32,14,10,17,,,,14,10,0,0,0,2,1,1,0.025
31,2022,,0,0,0,26,15,37,16,10,21,,,,18,10,0,0,0,2,1,1,0.006
31,2023,,0,0,0,0,0,0,16,11,22,,,,0,10,0,0,0,2,1,1,-0.031
32,2014,6510,0,0,0,59,44,73,22,15,30,0,1,0,74,11,1,0,0,2,1,1,
32,2015,6510,0,0,0,63,47,79,25,21,30,0,1,0,72,11,1,0,0,2,1,1,0.708
32,2016,6510,0,0,0,64,50,77,25,21,30,0,1,0,69,11,1,0,0,2,1,1,1.577
32,2017,6510,0,0,-1,72,56,88,27,21,33,0,1,0,75,11,1,0,0,2,1,1,1.313
32,2018,6510,0,0,0,73,58,89,36,28,44,0,1,0,70,11,1,0,0,2,1,1,3.56
32,2019,6510,0,0,0,73,59,88,38,29,48,0,1,0,65,11,1,0,0,2,1,1,2.65
32,2020,6510,0,0,0,65,50,80,34,28,40,0,1,0,69,11,1,0,0,2,1,1,3.821
32,2021,6510,0,0,0,78,75,80,34,28,40,0,1,0,56,11,1,0,0,2,1,1,3.323
32,2022,6510,0,0,0,66,49,83,34,28,40,0,1,0,52,11,1,0,0,2,1,1,0.846
32,2023,6510,0,0,0,0,0,0,42,45,40,0,1,0,0,11,1,0,0,2,1,1,-0.162
33,2016,3510,0,0,0,18,5,31,2,0,5,1,0,0,27,10,0,0,0,2,1,1,1.183
33,2017,3510,0,0,0,20,3,38,4,0,8,1,0,0,15,10,0,0,0,2,1,1,0.921
33,2018,3510,0,0,0,25,5,45,4,0,8,1,0,0,15,10,0,0,0,2,1,1,0.531
33,2019,3510,0,0,0,32,14,49,19,21,17,1,0,0,15,10,0,0,0,2,1,1,0.11
33,2020,3510,0,0,0,37,21,53,31,34,28,1,0,0,47,10,0,0,0,2,1,1,0.646
33,2021,3510,0,0,0,58,57,59,34,35,34,1,0,0,37,10,0,0,0,2,1,1,0.695
33,2022,3510,0,0,0,52,45,59,34,35,34,1,0,0,36,10,0,0,0,2,1,1,0.764
33,2023,3510,,0,0,0,0,0,,,,1,0,0,0,11,0,0,0,2,1,1,0.142
34,2014,3510,0,0,0,18,2,34,0,0,0,1,0,0,52,11,1,0,0,2,1,1,
34,2015,3510,0,0,0,22,3,40,0,0,0,1,0,0,80,11,1,0,0,2,1,1,1.881
34,2016,3510,0,0,0,25,4,46,4,1,7,1,0,0,78,11,1,0,0,2,1,1,2.159
34,2017,3510,0,0,0,30,5,55,6,0,12,1,0,0,68,11,0,0,0,2,1,1,1.852
34,2018,3510,0,0,0,35,10,61,7,1,12,1,0,0,52,11,1,0,0,2,1,1,2.439
34,2019,3510,0,0,0,32,11,53,8,1,14,1,0,0,53,11,0,0,0,2,1,1,1.295
34,2020,3510,0,0,0,33,16,51,19,23,15,1,0,0,41,11,1,0,0,2,1,1,2.854
34,2021,3510,0,0,0,33,12,55,34,27,40,1,0,0,49,11,1,0,0,2,1,1,3.247
34,2022,3510,0,0,0,48,32,64,46,49,44,1,0,0,53,11,1,0,0,2,1,1,4.244
34,2023,3510,0,1,0,0,0,0,45,51,39,1,0,0,0,11,1,0,0,2,1,1,4.06
35,2020,,0,0,0,27,25,29,36,43,29,,,,3,10,0,0,0,2,1,1,-1.473
35,2021,,0,0,0,29,31,27,39,48,30,,,,23,11,0,0,0,2,1,1,-1.786
35,2022,,0,0,0,29,31,27,39,49,30,,,,27,11,0,0,0,2,1,1,-1.008
35,2023,,0,0,0,26,27,25,40,49,32,,,,32,11,0,0,0,2,1,1,-0.76
36,2014,1510,0,0,0,45,29,61,12,2,22,0,1,0,63,11,0,0,0,2,1,1,
36,2015,1510,0,0,0,53,36,69,13,2,24,0,1,0,65,11,0,0,0,2,1,1,-1.581
36,2016,1510,0,0,0,53,36,71,24,8,39,0,1,0,62,11,0,0,0,2,1,1,-2.039
36,2017,1510,0,0,0,51,32,70,25,8,42,0,1,0,50,11,0,0,0,2,1,1,-1.809
36,2018,1510,0,0,0,45,26,63,25,10,39,0,1,0,60,11,0,0,0,2,1,1,-2.285
36,2019,1510,0,0,0,40,17,62,26,9,42,0,1,0,33,11,0,0,0,2,1,1,-1.901
36,2020,1510,0,0,0,42,23,61,39,26,51,0,1,0,38,11,1,0,0,2,1,1,-1.198
36,2021,1510,0,0,0,53,37,70,40,30,50,0,1,0,33,11,1,0,0,2,1,1,-1.428
36,2022,1510,0,0,0,55,41,70,48,44,53,0,1,0,33,11,0,0,0,2,1,1,-1.026
36,2023,1510,0,0,0,0,0,0,47,46,47,0,1,0,0,11,1,0,0,2,1,1,-1.237
37,2020,,0,0,0,40,29,52,26,17,34,,,,58,10,0,0,0,2,1,1,0.969
37,2021,,0,0,0,44,32,57,23,17,28,,,,78,10,0,0,0,2,1,1,-0.42
37,2022,,0,0,0,46,33,60,22,15,28,,,,80,10,0,0,0,2,1,1,-0.673
37,2023,,0,0,0,0,0,0,30,31,29,,,,0,10,0,0,0,2,1,1,-1.615
38,2019,1510,,,,14,2,26,,,,1,0,0,39,10,2,0,0,2,1,1,3.231
38,2020,1510,0,0,0,21,11,32,8,0,17,1,0,0,53,11,2,0,0,2,1,1,4.333
38,2021,1510,0,0,0,31,24,38,19,10,28,1,0,0,68,11,4,0,0,2,1,1,10.308
38,2022,1510,0,0,0,26,18,34,21,11,31,1,0,0,83,11,3,0,0,2,1,1,8.985
38,2023,1510,0,0,0,0,0,0,28,27,28,1,0,0,0,11,3,0,0,2,1,1,7.764
39,2019,3510,0,0,0,14,5,22,5,0,11,1,0,0,62,10,1,0,0,2,1,1,3.604
39,2020,3510,0,0,0,23,14,31,19,20,17,1,0,0,58,10,1,0,0,2,1,1,4.26
39,2021,3510,0,0,0,31,24,37,28,26,29,1,0,0,71,10,1,0,0,2,1,1,2.341
39,2022,3510,0,0,0,34,22,45,29,28,31,1,0,0,74,10,1,0,0,2,1,1,1.589
39,2023,3510,0,0,0,0,0,0,32,30,33,1,0,0,0,10,1,0,0,2,1,1,1.929
40,2014,6010,-1,-1,-1,90,90,91,32,24,40,0,1,0,52,10,0,0,0,2,1,1,
40,2015,6010,-1,-1,-1,88,84,93,31,28,35,0,1,0,67,10,0,0,0,2,1,1,-1.67
40,2016,6010,0,0,-1,79,65,93,39,42,36,0,1,0,46,10,0,0,0,2,1,1,-1.105
40,2017,6010,0,0,0,77,66,88,37,36,39,0,1,0,22,10,0,0,0,2,1,1,-1.526
40,2018,6010,0,0,0,77,67,88,46,52,39,0,1,0,19,10,0,0,0,2,1,1,-6.905
40,2019,6010,0,0,0,75,58,93,50,55,45,0,1,0,24,10,0,0,0,2,1,1,-6.743
40,2020,6010,0,0,-1,83,71,96,54,71,38,0,1,0,29,10,0,0,0,2,1,1,-5.89
40,2021,6010,0,0,-1,83,73,94,61,81,41,0,1,0,63,11,0,0,0,2,1,1,-1.776
40,2022,6010,0,0,0,87,78,95,63,78,48,0,1,0,63,11,0,0,0,2,1,1,-9.382
40,2023,6010,,0,0,0,0,0,,,,0,1,0,0,11,0,0,0,2,1,1,-11.294
41,2017,1510,0,0,0,12,2,22,6,0,13,,,,22,10,6,0,0,2,1,1,19.527
41,2018,1510,0,0,0,15,8,22,7,0,13,,,,17,10,5,0,0,2,1,1,20.021
41,2019,1510,0,0,0,24,19,28,13,12,15,,,,23,10,4,0,0,2,1,1,13.52
41,2020,1510,0,0,0,25,23,27,28,28,27,0,0,0,34,11,3,0,0,2,1,1,7.879
41,2021,1510,0,0,0,26,27,26,27,26,29,0,0,0,28,11,3,0,0,2,1,1,9.134
41,2022,1510,0,0,0,37,31,43,28,28,29,0,0,0,25,11,3,0,0,2,1,1,8.121
41,2023,1510,0,0,0,0,0,0,42,42,42,0,0,0,0,11,3,0,0,2,1,1,6.743
42,2014,4520,-1,-1,-1,83,87,78,0,0,0,0,0,1,46,10,0,0,1,2,1,1,
42,2015,4520,-1,-1,-1,77,70,85,0,0,0,0,0,1,46,10,0,0,1,2,1,1,-14.923
42,2016,4520,0,0,-1,79,75,84,39,54,25,0,0,1,54,10,1,0,1,2,1,1,-13.606
42,2017,4520,0,0,-1,77,76,77,38,50,26,0,0,1,58,10,1,0,1,2,1,1,-13.738
42,2018,4520,0,0,0,76,76,76,41,52,31,0,0,1,69,10,0,0,0,2,1,1,-14.734
42,2019,4520,0,0,0,79,79,78,47,52,41,0,0,1,59,10,1,0,1,2,1,1,-16.698
42,2020,4520,0,0,0,81,85,77,52,65,40,0,0,1,62,10,1,0,1,2,1,1,-12.091
42,2021,4520,0,0,0,83,89,77,49,59,39,0,0,1,88,10,1,0,1,2,1,1,-10.649
42,2022,4520,0,0,0,82,87,76,48,58,37,0,0,1,78,10,0,0,0,2,1,1,-11.598
42,2023,4520,0,1,0,0,0,0,49,58,40,0,0,1,0,10,0,0,0,2,1,1,-10.796
43,2014,5020,0,-1,0,55,57,53,19,7,32,1,0,0,42,11,0,0,0,2,1,1,
43,2015,5020,0,0,0,50,51,49,16,7,25,1,0,0,27,11,0,0,0,2,1,1,-2.229
43,2016,5020,0,-1,0,64,63,64,18,7,30,1,0,0,54,11,0,0,0,2,1,1,-1.743
43,2017,5020,0,0,0,60,51,69,17,7,28,1,0,0,41,11,0,0,0,2,1,1,-1.698
43,2018,5020,0,0,-1,64,41,87,16,7,26,1,0,0,57,11,0,0,0,2,1,1,-1.592
43,2019,5020,-1,0,-1,69,54,84,17,7,28,1,0,0,58,11,0,0,0,2,1,1,-1.076
43,2020,5020,0,0,-1,70,56,83,25,19,32,1,0,0,61,11,0,0,0,2,1,1,-1.031
43,2021,5020,0,0,0,67,58,76,35,26,45,1,0,0,62,11,0,0,0,2,1,1,-1.468
43,2022,5020,0,0,0,68,62,73,34,26,43,1,0,0,71,11,0,0,0,2,1,1,-2.915
43,2023,5020,0,0,0,65,60,70,35,26,44,1,0,0,72,11,0,0,0,2,1,1,-6.911
44,2016,5010,0,0,0,29,12,46,14,0,28,0,1,0,19,11,1,0,0,2,1,1,6.488
44,2017,5010,0,0,0,29,17,42,14,0,28,0,1,0,24,11,2,0,0,2,1,1,9.439
44,2018,5010,0,0,0,33,15,50,23,15,30,0,1,0,36,11,2,0,0,2,1,1,10.832
44,2019,5010,0,0,0,39,14,64,29,23,34,0,1,0,36,11,2,0,0,2,1,1,12.033
44,2020,5010,0,0,0,44,25,62,30,24,37,0,1,0,52,11,9,0,0,2,1,1,27.01
44,2021,5010,0,0,0,42,26,59,33,27,39,0,1,0,37,11,7,0,0,2,1,1,20.984
44,2022,5010,0,0,0,42,23,61,35,27,43,0,1,0,39,11,7,0,0,2,1,1,22.191
44,2023,5010,0,0,0,0,0,0,32,27,37,0,1,0,0,11,12,0,0,2,1,1,38.55
45,2014,1510,0,0,-1,42,32,52,0,0,0,0,1,0,79,11,2,0,0,2,1,1,
45,2015,1510,0,0,-1,40,29,51,0,0,0,0,1,0,86,11,2,0,0,2,1,1,6.397
45,2016,1510,0,0,0,34,22,47,23,20,25,0,1,0,85,11,1,0,0,2,1,1,2.591
45,2017,1510,0,0,0,42,26,57,26,20,33,0,1,0,82,11,1,0,0,2,1,1,2.663
45,2018,1510,0,0,0,61,49,73,29,24,35,0,1,0,57,11,1,0,0,2,1,1,3.83
45,2019,1510,0,0,0,61,45,76,32,32,33,0,1,0,85,11,1,0,0,2,1,1,4.195
45,2020,1510,0,0,0,54,40,69,29,29,29,0,1,0,73,11,2,0,0,2,1,1,5.11
45,2021,1510,0,0,0,46,39,53,32,29,35,0,1,0,80,11,2,0,0,2,1,1,5.22
45,2022,1510,0,0,0,45,45,46,36,36,35,0,1,0,76,11,2,0,0,2,1,1,4.879
45,2023,1510,,-1,-1,56,61,50,,,,0,1,0,84,11,2,0,0,2,1,1,5.062
46,2014,1010,-1,-1,0,71,82,60,21,27,15,0,0,1,73,8,0,0,0,3,1,1,
46,2015,1010,0,0,0,72,82,61,26,33,20,0,0,1,81,8,0,0,0,3,1,1,0.315
46,2016,1010,0,0,0,71,82,60,28,35,21,0,0,1,80,8,0,0,0,3,1,1,0.489
46,2017,1010,0,0,0,71,82,60,36,50,22,0,0,1,83,8,0,0,0,3,1,1,-0.165
46,2018,1010,0,0,0,68,81,55,43,53,33,0,0,1,78,8,0,0,0,3,1,1,-0.695
46,2019,1010,0,0,0,82,81,83,44,54,34,0,0,1,72,8,0,0,0,3,1,1,-3.107
46,2020,1010,0,0,0,79,81,78,51,60,43,0,0,1,76,9,0,0,0,3,1,1,-2.846
46,2021,1010,0,0,0,80,87,73,51,62,40,0,0,1,68,9,0,0,0,3,1,1,-2.504
46,2022,1010,0,0,0,78,84,72,52,64,40,0,0,1,56,9,0,0,0,3,1,1,-2.674
46,2023,1010,0,0,0,77,85,70,50,64,36,0,0,1,49,9,0,0,0,3,1,1,-2.003
47,2014,4510,0,0,0,70,73,66,27,34,19,0,1,0,88,10,0,0,0,3,1,1,
47,2015,4510,-1,0,-1,79,79,79,27,34,19,0,1,0,88,10,0,0,0,3,1,1,-1.541
47,2016,4510,0,0,0,69,69,69,33,38,28,0,1,0,81,10,0,0,0,3,1,1,-1.472
47,2017,4510,0,0,0,72,70,74,34,38,31,0,1,0,81,10,0,0,0,3,1,1,-1.449
47,2018,4510,0,0,0,78,78,78,34,38,31,0,1,0,74,10,0,0,0,3,1,1,-1.005
47,2019,4510,-1,0,-1,89,90,88,36,40,32,0,1,0,79,10,0,0,0,3,1,1,-0.982
47,2020,4510,-1,0,-1,91,89,94,35,49,21,0,1,0,74,10,0,0,0,3,1,1,-1.048
47,2021,4510,-1,0,-1,92,90,94,38,49,26,0,1,0,70,10,0,0,0,3,1,1,-1.143
47,2022,4510,-1,0,-1,88,86,90,38,49,26,0,1,0,45,10,0,0,0,3,1,1,-1.298
47,2023,4510,,-1,-1,88,87,88,,,,0,1,0,59,10,0,0,0,3,1,1,-1.577
48,2014,5520,0,0,0,50,63,37,31,45,16,0,0,1,89,9,0,0,0,3,1,1,
48,2015,5520,0,0,0,49,62,36,33,47,18,0,0,1,92,9,0,0,0,3,1,1,0.028
48,2016,5520,0,0,0,55,65,45,33,47,18,0,0,1,94,9,0,0,0,3,1,1,0.609
48,2017,5520,0,0,0,65,71,58,34,47,21,0,0,1,87,9,0,0,0,3,1,1,0.418
48,2018,5520,0,0,0,66,75,57,41,60,21,0,0,1,86,9,0,0,0,3,1,1,-0.139
48,2019,5520,0,0,0,66,76,56,41,60,22,0,0,1,87,9,0,0,0,3,1,1,-0.125
48,2020,5520,0,0,0,76,86,65,43,65,22,0,0,1,86,9,1,0,0,3,1,1,0.71
48,2021,5520,0,0,0,76,86,67,59,78,40,0,0,1,73,9,0,0,0,3,1,1,0.571
48,2022,5520,0,0,0,87,90,85,60,79,42,0,0,1,43,10,0,0,0,3,1,1,0.654
48,2023,5520,0,0,0,86,90,83,60,82,38,0,0,1,40,10,1,0,0,3,1,1,1.088
49,2014,1010,,,,28,26,29,,,,0,0,1,20,8,0,0,0,3,1,1,
49,2015,1010,,,,22,26,17,,,,0,0,1,16,8,0,0,0,3,1,1,-0.869
49,2016,1010,,,,21,26,16,,,,0,0,1,15,7,0,0,0,3,1,1,-0.987
49,2017,1010,,,,21,24,17,,,,0,0,1,14,7,0,0,0,3,1,1,-1.053
49,2018,1010,,,,20,24,17,,,,0,0,1,13,7,0,0,0,3,1,1,-1.102
49,2019,1010,0,0,0,21,24,19,3,0,7,0,0,1,8,8,0,0,0,3,1,1,-1.006
49,2020,1010,0,0,0,23,29,18,9,5,13,0,0,1,21,8,0,0,0,3,1,1,-0.956
49,2021,1010,0,0,0,22,28,17,9,5,13,0,0,1,22,7,0,0,0,3,1,1,-0.846
49,2022,1010,0,0,0,31,38,24,11,6,16,0,0,1,42,7,0,0,0,3,1,1,-0.679
49,2023,1010,0,0,0,25,29,21,11,6,16,0,0,1,35,7,0,0,0,3,1,1,-0.651
50,2014,3020,0,0,0,9,1,17,5,1,9,0,0,1,50,9,2,0,0,3,1,1,
50,2015,3020,0,0,0,18,2,33,5,1,9,0,0,1,51,9,2,0,0,3,1,1,7.204
50,2016,3020,0,0,0,19,2,36,5,1,9,0,0,1,41,9,2,0,0,3,1,1,6.867
50,2017,3020,0,0,0,18,1,35,5,2,9,0,0,1,35,9,3,0,0,3,1,1,9.481
50,2018,3020,0,0,0,17,2,33,5,2,9,0,0,1,36,9,2,0,0,3,1,1,7.581
50,2019,3020,0,0,0,24,5,43,5,2,9,0,0,1,34,9,2,0,0,3,1,1,6.675
50,2020,3020,0,0,0,34,28,41,5,2,9,0,0,1,34,9,2,0,0,3,1,1,5.095
50,2021,3020,0,0,0,34,26,41,5,2,9,0,0,1,37,9,1,0,0,3,1,1,3.562
50,2022,3020,0,0,0,35,29,40,6,2,9,0,0,1,26,9,1,0,0,3,1,1,2.953
50,2023,3020,0,0,0,33,28,39,8,7,9,0,0,1,26,9,1,0,0,3,1,1,2.626
51,2014,3510,0,0,0,58,63,53,19,21,17,0,0,1,67,9,1,0,0,3,1,1,
51,2015,3510,0,0,0,60,65,56,19,21,17,0,0,1,77,9,1,0,0,3,1,1,1.989
51,2016,3510,0,0,0,60,63,56,21,26,15,0,0,1,65,9,1,0,0,3,1,1,2.766
51,2017,3510,0,0,0,52,57,47,21,26,15,0,0,1,57,9,1,0,0,3,1,1,2.831
51,2018,3510,0,0,0,54,62,47,27,26,28,0,0,1,53,9,1,0,0,3,1,1,2.982
51,2019,3510,0,0,0,55,66,45,25,26,24,0,0,1,33,9,1,0,0,3,1,1,3.657
51,2020,3510,0,0,0,70,64,76,49,51,47,0,0,1,51,9,2,0,0,3,1,1,4.858
51,2021,3510,0,0,0,68,63,73,58,68,48,0,0,1,51,9,2,0,0,3,1,1,5.446
51,2022,3510,0,0,0,68,59,77,58,68,48,0,0,1,47,9,2,0,0,3,1,1,5.257
51,2023,3510,1,1,0,0,0,0,58,68,48,0,0,1,0,9,2,0,0,3,1,1,5.164
52,2014,3020,,,,15,11,19,,,,0,0,1,43,9,2,,0,3,1,1,
52,2015,3020,0,0,0,26,12,39,12,16,8,0,0,1,28,10,2,0,0,3,1,1,
52,2016,3020,0,0,0,27,12,42,12,16,8,0,0,1,13,10,2,0,0,3,1,1,
52,2017,3020,0,0,0,21,11,31,13,17,10,0,0,1,33,10,2,0,0,3,1,1,
52,2018,3020,0,0,0,22,10,34,15,17,13,0,0,1,52,10,2,0,0,3,1,1,
52,2019,3020,0,0,0,46,48,43,15,17,13,0,0,1,51,10,2,0,0,3,1,1,
52,2020,3020,0,-1,0,55,68,42,15,17,13,0,0,1,63,10,3,0,0,3,1,1,8.223
52,2021,3020,0,-1,0,62,74,51,17,21,13,0,0,1,64,10,3,0,0,3,1,1,7.906
52,2022,3020,0,0,0,57,70,43,17,21,13,0,0,1,67,10,3,0,0,3,1,1,7.829
52,2023,3020,0,0,0,0,0,0,19,21,17,0,0,1,0,10,3,0,0,3,1,1,8.503
53,2014,5020,0,0,0,62,56,68,30,42,19,0,0,1,75,9,0,0,0,3,1,1,
53,2015,5020,0,0,-1,80,70,89,35,49,22,0,0,1,69,9,0,0,0,3,1,1,0.793
53,2016,5020,0,0,-1,80,70,90,36,52,20,0,0,1,61,9,0,0,0,3,1,1,0.624
53,2017,5020,0,0,-1,88,84,93,39,52,26,0,0,1,65,9,0,0,0,3,1,1,0.666
53,2018,5020,0,0,-1,88,86,90,38,54,22,0,0,1,72,9,0,0,0,3,1,1,0.887
53,2019,5020,0,0,-1,87,84,90,42,61,24,0,0,1,58,9,0,0,0,3,1,1,0.992
53,2020,5020,0,0,-1,88,86,90,51,74,28,0,0,1,65,9,1,0,0,3,1,1,1.545
53,2021,5020,0,0,-1,86,86,87,51,74,28,0,0,1,56,9,0,0,0,3,1,1,0.726
53,2022,5020,0,0,-1,88,88,88,51,74,28,0,0,1,56,9,0,0,0,3,1,1,0.485
53,2023,5020,,0,0,0,0,0,,,,0,0,1,0,9,0,0,0,3,1,1,0.707
54,2020,3020,0,0,0,13,19,7,10,1,19,,,,55,9,4,0,0,3,1,1,11.86
54,2021,3020,0,0,0,22,22,23,15,11,20,,,,47,9,3,0,0,3,1,1,9.888
54,2022,3020,0,0,0,25,27,23,17,12,22,,,,42,9,3,0,0,3,1,1,9.818
54,2023,3020,0,0,0,22,25,18,17,14,20,,,,24,9,3,0,0,3,1,1,10.031
55,2014,4510,0,0,-1,80,80,81,38,57,20,0,0,1,56,9,0,0,0,3,1,1,
55,2015,4510,0,0,-1,86,84,89,46,68,25,0,0,1,44,9,0,0,0,3,1,1,0.249
55,2016,4510,0,0,-1,88,85,91,46,68,25,0,0,1,66,9,0,0,0,3,1,1,0.54
55,2017,4510,0,0,-1,85,83,86,46,69,22,0,0,1,62,9,0,0,0,3,1,1,0.942
55,2018,4510,0,0,-1,85,84,86,46,69,23,0,0,1,71,9,0,0,0,3,1,1,0.919
55,2019,4510,0,0,-1,85,83,86,49,71,27,0,0,1,75,9,0,0,0,3,1,1,0.989
55,2020,4510,0,0,-1,84,80,87,57,79,34,0,0,1,78,9,1,0,0,3,1,1,1.67
55,2021,4510,0,0,-1,78,71,86,58,81,35,0,0,1,78,9,1,0,0,3,1,1,1.244
55,2022,4510,0,0,0,81,78,85,63,81,46,0,0,1,80,9,1,0,0,3,1,1,0.673
55,2023,4510,0,0,0,83,84,82,63,81,46,0,0,1,76,9,0,0,0,3,1,1,0.296
56,2019,3010,0,0,0,16,21,12,17,11,23,0,0,1,48,10,2,0,0,3,1,1,
56,2020,3010,0,0,0,30,49,12,16,8,23,0,0,1,46,10,2,0,0,3,1,1,
56,2021,3010,0,0,0,38,59,17,16,12,21,0,0,1,38,10,5,0,0,3,1,1,
56,2022,3010,0,0,0,44,62,27,22,13,30,0,0,1,49,10,6,0,0,3,1,1,
56,2023,3010,0,0,0,50,72,29,30,28,32,0,0,1,26,10,3,0,0,3,1,1,
57,2014,1010,0,0,0,44,62,27,19,26,13,0,0,1,28,9,1,0,0,3,1,1,
57,2015,1010,0,0,0,34,44,24,21,26,15,0,0,1,53,9,0,0,0,3,1,1,1.481
57,2016,1010,0,0,0,39,51,28,21,26,15,0,0,1,41,9,0,0,0,3,1,1,0.174
57,2017,1010,0,0,0,40,53,28,29,40,18,0,0,1,39,9,0,0,0,3,1,1,0.037
57,2018,1010,0,0,0,54,60,48,20,23,18,0,0,1,46,9,0,0,0,3,1,1,-0.081
57,2019,1010,0,0,0,54,60,48,32,46,19,0,0,1,39,9,0,0,0,3,1,1,0.072
57,2020,1010,0,0,0,69,83,56,37,54,21,0,0,1,44,9,0,0,0,3,1,1,0.111
57,2021,1010,0,0,0,64,80,48,37,59,15,0,0,1,49,9,0,0,0,3,1,1,0.482
57,2022,1010,0,0,0,63,81,45,35,54,16,0,0,1,63,9,0,0,0,3,1,1,0.447
57,2023,1010,0,0,0,57,71,43,35,53,18,0,0,1,53,9,0,0,0,3,1,1,0.42
58,2014,2010,0,0,0,13,11,14,9,9,9,0,0,1,51,9,0,0,0,3,1,1,
58,2015,2010,0,0,0,15,11,19,10,7,13,0,0,1,59,9,0,0,0,3,1,1,-0.288
58,2016,2010,0,0,0,16,11,22,11,7,15,0,0,1,48,9,0,0,0,3,1,1,-0.336
58,2017,2010,0,0,0,22,15,29,14,7,22,0,0,1,58,9,0,0,0,3,1,1,-0.393
58,2018,2010,0,0,0,29,16,41,18,10,26,0,0,1,51,9,0,0,0,3,1,1,-0.44
58,2019,2010,0,0,0,28,18,39,18,10,26,0,0,1,61,9,0,0,0,3,1,1,-0.434
58,2020,2010,0,0,0,29,17,41,19,12,26,0,0,1,53,9,0,0,0,3,1,1,-0.502
58,2021,2010,0,0,0,33,26,40,25,12,37,0,0,1,42,9,0,0,0,3,1,1,-0.456
58,2022,2010,0,0,0,51,38,64,25,13,36,0,0,1,49,9,0,0,0,3,1,1,-0.511
58,2023,2010,0,0,0,47,34,60,26,14,38,0,0,1,60,9,0,0,0,3,1,1,-0.526
59,2014,5020,0,0,0,47,65,28,24,42,6,0,0,1,45,9,0,0,0,3,1,1,
59,2015,5020,0,0,0,43,58,28,20,30,10,0,0,1,45,9,0,0,0,3,1,1,-0.685
59,2016,5020,0,0,0,49,63,34,20,30,10,0,0,1,63,9,0,0,0,3,1,1,-0.739
59,2017,5020,0,0,0,47,63,31,20,30,10,0,0,1,62,9,0,0,0,3,1,1,-1.262
59,2018,5020,0,0,0,47,66,28,20,30,10,0,0,1,59,9,0,0,0,3,1,1,-1.172
59,2019,5020,0,0,0,48,67,29,20,30,10,0,0,1,73,9,0,0,0,3,1,1,-1.265
59,2020,5020,0,0,0,50,73,27,36,46,26,0,0,1,70,9,0,0,0,3,1,1,-1.295
59,2021,5020,0,0,0,47,71,23,40,52,28,0,0,1,71,9,0,0,0,3,1,1,-1.186
59,2022,5020,0,0,0,50,74,26,40,50,29,0,0,1,71,9,0,0,0,3,1,1,-1.071
59,2023,5020,0,0,0,0,0,0,40,50,29,0,0,1,0,9,0,0,0,3,1,1,-1.194
60,2014,0,0,0,0,53,64,42,28,45,10,0,0,1,90,9,1,0,0,3,1,1,
60,2015,0,0,0,0,57,71,43,32,53,10,0,0,1,89,9,1,0,0,3,1,1,2.878
60,2016,0,0,0,0,60,75,44,32,55,10,0,0,1,69,9,1,0,0,3,1,1,2.43
60,2017,0,0,0,0,66,75,57,34,55,12,0,0,1,68,9,1,0,0,3,1,1,1.985
60,2018,0,0,0,-1,76,83,70,34,55,12,0,0,1,82,9,1,0,0,3,1,1,2.002
60,2019,0,0,0,-1,80,81,78,34,55,12,0,0,1,81,9,1,0,0,3,1,1,1.786
60,2020,0,0,0,-1,88,84,91,38,55,20,0,0,1,72,9,1,0,0,3,1,1,2.134
60,2021,0,0,0,-1,85,85,86,38,57,20,0,0,1,75,9,2,0,0,3,1,1,4.975
60,2022,0,0,0,-1,80,82,78,39,56,22,0,0,1,41,9,2,0,0,3,1,1,6.628
60,2023,0,0,0,0,73,78,69,33,43,24,0,0,1,33,9,2,0,0,3,1,1,5.409
61,2014,4040,0,0,0,9,16,3,5,1,9,0,0,1,31,9,0,0,0,3,1,1,
61,2015,4040,0,0,0,11,16,7,5,1,10,0,0,1,24,9,0,0,0,3,1,1,-0.268
61,2016,4040,0,0,0,12,20,4,5,1,10,0,0,1,11,9,0,0,0,3,1,1,0.251
61,2017,4040,0,0,0,11,19,3,5,1,10,0,0,1,17,9,0,0,0,3,1,1,0.097
61,2018,4040,0,0,0,2,1,2,5,1,10,0,0,1,13,9,0,0,0,3,1,1,0.102
61,2019,4040,0,0,0,1,1,1,10,9,11,0,0,1,13,9,0,0,0,3,1,1,0.178
61,2020,4040,0,0,0,9,10,7,10,9,11,0,0,1,9,9,1,0,0,3,1,1,1.082
61,2021,4040,0,1,0,5,1,8,40,56,24,0,0,1,40,9,1,0,0,3,1,1,1.856
61,2022,4040,0,0,0,45,55,35,40,56,24,0,0,1,21,8,1,0,0,3,1,1,1.709
61,2023,4040,0,1,0,0,0,0,38,56,20,0,0,1,0,9,1,0,0,3,1,1,1.536
62,2014,3010,0,0,0,13,7,20,4,2,7,0,0,1,79,10,2,0,0,3,1,1,
62,2015,3010,0,0,0,16,6,25,5,2,8,0,0,1,76,10,2,0,0,3,1,1,
